App,CommitSHA,RelativeTestFilePath,Smell
azure-sdk-for-java,4af94f8a18a47cf4fd5c6c656b9103a2551b11c3,media/src/test/java/com/microsoft/windowsazure/services/media/implementation/ODataDateParsingTest.java,False
jabref,67e457c9395a86eaa440c905d3a4b14379ea504f,src/test/java/org/jabref/logic/importer/util/GroupsParserTest.java,False
azure-sdk-for-java,f46a4593fc1186ad323091fd8952cd7ddcaec5bf,azure-mgmt-datalake-store/src/test/java/com/microsoft/azure/management/datalake/store/DataLakeStoreAccountOperationsTests.java,True
jabref,05af76765005038130dcd1fc11d4f890b82ed34c,src/test/java/net/sf/jabref/logic/openoffice/OOBibStyleTest.java,True
jabref,310ff516b39b5da3b60bac3069050e5db54c39a2,src/test/java/net/sf/jabref/logic/integrity/IntegrityCheckTest.java,True
azure-sdk-for-java,819cfec0a9cee9a84fcb3705c0ab1d865bbcbfde,azure-mgmt-compute/src/test/java/com/microsoft/azure/management/compute/VirtualMachineScaleSetOperationsTests.java,True
jabref,98fd48946ca763f6871043dc7325cbd8b98ffed1,src/test/java/net/sf/jabref/logic/layout/LayoutTest.java,False
jsoup,b024415094a0afbec69e605c5d75bdda4c200091,src/test/java/org/jsoup/nodes/ElementTest.java,True
azure-sdk-for-java,514523ffb1bd06354859981fe8ec9741b49abb39,microsoft-azure-api/src/test/java/com/microsoft/azure/services/blob/BlobServiceIntegrationTest.java,True
jabref,34f900a3acd6548e6a3558e745dbbabb5e25e3dd,src/test/java/net/sf/jabref/logic/journals/AbbreviationParserTest.java,False
jabref,73a1ea0f82c8592706652aabbecbc41384df1ba5,src/test/java/net/sf/jabref/logic/l10n/LocalizationConsistencyTest.java,True
jabref,9678cbad3475eae56a4c3f5983c5e424e998878a,src/databaseTest/java/net/sf/jabref/shared/DBMSProcessorTest.java,True
guice,24be2ea73c75627b110562fd196fc0effc8d1a56,extensions/throwingproviders/test/com/google/inject/throwingproviders/CheckedProviderMethodsModuleTest.java,False
jabref,59600282cb098f8c050a853435fcff94fc87e50c,src/test/java/org/jabref/model/entry/KeywordListTest.java,False
jabref,83ca5baccbe369b9603982effcbfeab0d6456505,src/test/java/net/sf/jabref/logic/exporter/BibtexDatabaseWriterTest.java,True
jabref,8359e3fd1d99d656157e0bf4d0ae499539816eca,src/test/java/net/sf/jabref/logic/util/io/URLUtilTest.java,False
azure-sdk-for-java,43b3ad3af43d6a28ad11f74a5b00ba428cc704b1,azure-mgmt-compute/src/test/java/com/microsoft/azure/management/compute/VirtualMachineOperationsTests.java,True
jabref,7b2c04443a4ccc235a77d9b73c715e52d541896c,src/test/java/net/sf/jabref/logic/importer/ParsedBibEntryTests.java,False
azure-sdk-for-java,e5b5d8ad43a44d07a7efbc975bd5cd261348b762,azure-mgmt-compute/src/test/java/com/microsoft/azure/management/compute/VirtualMachineScaleSetOperationsTests.java,True
azure-sdk-for-java,061c170dbac84ce917fd5e6e079b95847a658b07,azure-mgmt-datalake-analytics/src/test/java/com/microsoft/azure/management/datalake/analytics/DataLakeAnalyticsJobOperationsTests.java,True
azure-sdk-for-java,a4819a89ad93406310cbe475730a7e827e0b7aef,management-network/src/test/java/com/microsoft/windowsazure/management/network/ClientRootCertificateOperationsTests.java,True
azure-sdk-for-java,6e02c1e6ad0c63bb656148ed060fa0e19b347dfb,azure-mgmt-datalake-store-uploader/src/test/java/com/microsoft/azure/management/datalake/store/uploader/PerformanceUploadTests.java,True
azure-sdk-for-java,29a87d1562258f07f91f424bba7afb70b482701a,azure-keyvault/src/test/java/com/microsoft/azure/keyvault/test/SecretOperationsTest.java,True
jabref,9bf21b8d99af7d669ae6ca0f9e3f66da049dc3c2,src/test/java/net/sf/jabref/exporter/layout/format/RisKeywordsTest.java,False
jabref,a49880cd5d866ec768c262e5012219aa94fb3548,src/test/java/net/sf/jabref/logic/layout/format/AuthorFirstLastOxfordCommasTest.java,False
azure-sdk-for-java,e9108c23b1db47616b5c4f0a698f3d79cecca382,azure-mgmt-storage/src/test/java/com/microsoft/azure/management/storage/StorageAccountOperationsTests.java,True
azure-sdk-for-java,343fcf2a2ab97bf5c10da7e47336ce07686f5947,microsoft-azure-api/src/test/java/com/microsoft/windowsazure/services/blob/BlobServiceIntegrationTest.java,True
azure-sdk-for-java,182b551b36fbdca716b7fa077920b774cc4ce0d2,microsoft-azure-api/src/test/java/com/microsoft/windowsazure/services/serviceBus/implementation/WrapRestProxyIntegrationTest.java,False
jabref,40baaa41ae4ba1115e673c32d41f6421ce1cf063,src/test/java/net/sf/jabref/importer/fileformat/BibtexParserTest.java,True
guice,33ce069dc927d72483b25aa1c4265fdc9251fc32,test/com/google/inject/IntegrationTest.java,False
azure-sdk-for-java,3948c252eb251f99e46cc41145d55692497cd7e4,azure/src/test/java/com/microsoft/azure/management/AzureTests.java,True
azure-sdk-for-java,39a498fc972c28ef15a12195f455e779ee745732,microsoft-azure-api/src/test/java/com/microsoft/windowsazure/services/media/JobIntegrationTest.java,True
jabref,29fe730f64eeb62ff9de10fcb460a63297e24be6,src/test/java/net/sf/jabref/logic/importer/fileformat/PdfXmpImporterTest.java,True
azure-sdk-for-java,4486c01f852070c09a89f5c5cbd4d8287a82040d,azure-mgmt-datalake-analytics/src/test/java/com/microsoft/azure/management/datalake/analytics/DataLakeAnalyticsAccountOperationsTests.java,True
jabref,bf6c92cd10cc5802c0aaa925b7af8935a03eca29,src/test/java/net/sf/jabref/logic/importer/fileformat/PdfXmpImporterTest.java,True
azure-sdk-for-java,209d10cef00ada55442d6c38d0bcf6d8c17751fa,azure-mgmt-storage/src/test/java/com/microsoft/azure/management/storage/StorageAccountOperationsTests.java,True
azure-sdk-for-java,ae264ea9b5aa3f261a32cd6a8b0a581d4f66a2b1,microsoft-azure-api/src/test/java/com/microsoft/windowsazure/services/queue/client/CloudQueueTests.java,True
jabref,0e11b8b3cc8f1cc02f8d82c4344fc0dc481938c2,src/test/java/net/sf/jabref/imports/BibtexParserTest.java,True
guice,9908599f8b138867705a5228eb8cb10b95b1a5d4,core/test/com/google/inject/internal/CycleDetectingLockTest.java,False
jabref,b04c153f11f8cd7946700cb77e5b38e380a09497,src/test/java/net/sf/jabref/logic/logging/CacheTest.java,False
azure-sdk-for-java,832214f63931908c416a745e2e30b6cf683b6812,runtimes/azure-client-runtime/src/test/java/com/microsoft/azure/DAGraphTest.java,True
jabref,8ed2a608c1c1fb69409e507b70c60a5af437f236,src/integrationTest/java/net/sf/jabref/gui/GUITest.java,False
jabref,a6f66c9c9f16777171463fa8d0006ae898c813d3,src/test/java/net/sf/jabref/util/DOITest.java,False
jsoup,f6a1ef346c74ca3305ef5f198ac953a4fc208813,src/test/java/org/jsoup/nodes/NodeTest.java,False
jabref,00c50122491d3f5f2de090d9b65e7b308cba53c8,src/test/java/net/sf/jabref/importer/fileformat/IsiImporterTest.java,True
jabref,dfdcbcbb3128a77e82c483063c232f04fbf7b12b,test/net/sf/jabref/DuplicateCheckTest.java,False
azure-sdk-for-java,036d12545c50a533a3938bdda177ee0c4d7964d3,azure-mgmt-datalake-store-uploader/src/test/java/com/microsoft/azure/management/datalake/store/uploader/DataLakeUploaderTests.java,False
jabref,7cc235890b5d95d6e9ac7de9482e2d4d251f3c27,src/test/java/net/sf/jabref/util/XMPSchemaBibtexTest.java,False
jabref,075a9ca239ede1b6ded5a1b1ce707f8f2d652763,src/test/java/net/sf/jabref/importer/fileformat/CopacImporterTest.java,True
jabref,a898c903bca5e5afc90105a423c46bb37bb652a4,src/test/java/net/sf/jabref/logic/l10n/PropertiesLocaleCompletenessTest.java,True
dropwizard,40a14b4b885310aac2f9ad649040542b98a2a41d,dropwizard-hibernate/src/test/java/io/dropwizard/hibernate/SubResourcesTest.java,False
jabref,56e28f48821d7aa08d8749d388f0330c82db5f5f,src/java/tests/net/sf/jabref/export/layout/format/RemoveTildeTest.java,False
azure-sdk-for-java,832214f63931908c416a745e2e30b6cf683b6812,azure-mgmt-storage/src/test/java/com/microsoft/azure/management/storage/UsageOperationsTests.java,False
azure-sdk-for-java,c76d7ac749d7c73e70d910a411300e74df901324,media/src/test/java/com/microsoft/windowsazure/services/media/models/LocatorEntityTest.java,False
jabref,82adb112722b1bf5b5301360651beb051b01f94d,src/test/java/net/sf/jabref/importer/fileformat/BibtexParserTest.java,True
jsoup,93ff111c590ea57b311705360111a3e54329a026,src/test/java/org/jsoup/integration/UrlConnectTest.java,False
azure-sdk-for-java,38ec313fb08a02997b589a09443f4aaeea6e4fa0,microsoft-azure-api/src/test/java/com/microsoft/windowsazure/serviceruntime/Protocol1RuntimeGoalStateClientTests.java,False
jabref,6ef0cf2a540198b451da180ce65f47f335b64d09,src/test/java/net/sf/jabref/labelPattern/LabelPatternUtilTest.java,False
jabref,ad6103f1a7ef1a9776fd3d845b903e3dfb5f89c8,src/test/java/net/sf/jabref/logic/importer/fetcher/IsbnFetcherTest.java,False
azure-sdk-for-java,84d271094aa5b913e1d70607894e6d65510b2a6e,management-compute/src/test/java/com/microsoft/windowsazure/management/compute/OperationSystemOperationsTests.java,True
azure-sdk-for-java,4364551c0f1ba24dd02a284935b9dc223f216688,management-compute/src/test/java/com/microsoft/windowsazure/management/compute/VirtualMachineOperationsTests.java,True
azure-sdk-for-java,d63f45c4ff782d0c9b9c9c8e599d5a790b188139,runtimes/azure-client-runtime/src/test/java/com/microsoft/azure/PagedListTests.java,True
azure-sdk-for-java,811ae672fff931fb3b26016f3b2213813a64d63b,microsoft-azure-api/src/test/java/com/microsoft/windowsazure/services/queue/QueueServiceIntegrationTest.java,True
jabref,04078419b8f6b00961248f8e1e6a8b860d1a49b2,src/test/java/net/sf/jabref/gui/groups/GroupsUtilTest.java,False
dropwizard,3f1987d177110d2a300e72cca8d942737550578c,dropwizard-validation/src/test/java/io/dropwizard/validation/OneOfValidatorTest.java,False
jabref,c3f380d8f59cce1e101a864b89e8788576a3cb28,src/test/java/net/sf/jabref/logic/importer/fetcher/DoiFetcherTest.java,False
azure-sdk-for-java,1ea1ded9b7b3ae1db5103ba54427dd3ada2e9903,azure-mgmt-compute/src/test/java/com/microsoft/azure/management/compute/VirtualMachineOperationsTests.java,True
jabref,8e21fbf5702a530cd01ab3de201fbf5df03c6389,src/test/java/net/sf/jabref/util/MonthUtilTest.java,False
jabref,b2746291abc0b9c6cf5e74d6b8b50a800d70f532,src/test/java/net/sf/jabref/exporter/BibDatabaseWriterTest.java,False
jabref,94d6387e569361263ee2225dd25d531fdfbb0123,src/test/java/net/sf/jabref/logic/l10n/LanguagesTest.java,False
jabref,4e23c05838a3dd6e5f7870e804174a5ec043bc3c,src/test/java/net/sf/jabref/external/AcsPdfTest.java,False
azure-sdk-for-java,6fe29bebee19ae4594c03e66824eb2d45da030f4,microsoft-azure-api/src/test/java/com/microsoft/windowsazure/services/serviceBus/ServiceBusConfigurationTest.java,False
jabref,a898c903bca5e5afc90105a423c46bb37bb652a4,src/test/java/net/sf/jabref/logic/layout/format/LastPageTest.java,False
azure-sdk-for-java,dc3f456734fb503fbd730e9174efed9813bad1dd,azure-mgmt-datalake-analytics/src/test/java/com/microsoft/azure/management/datalake/analytics/DataLakeAnalyticsCatalogOperationsTests.java,True
dropwizard,0ea0f1fb673bf55c82ea9320ec7572badc560ba4,dropwizard-client/src/test/java/io/dropwizard/client/JerseyClientBuilderTest.java,True
azure-sdk-for-java,f9fb7579ae3084b81e4f5caf5d920fe9309642e7,azure-mgmt-network/src/test/java/com/microsoft/azure/management/network/NetworkUsageOperationsTests.java,False
dropwizard,97bb10b28268152eb387a64220b30ebd893a96d8,dropwizard-servlets/src/test/java/io/dropwizard/servlets/assets/AssetServletTest.java,False
jabref,1ea76b31400e509181d3260e407467fd0150e802,src/test/java/net/sf/jabref/logic/logging/CacheTest.java,False
azure-sdk-for-java,fe5e803f4df963ea22b59a5dbd95ba01ae8b540f,management-media/src/test/java/com/microsoft/windowsazure/management/mediaservices/MediaServiceAccountOperationsTests.java,False
jabref,bf6c92cd10cc5802c0aaa925b7af8935a03eca29,src/test/java/net/sf/jabref/gui/importer/fetcher/OAI2HandlerFetcherTest.java,False
jabref,3d7bb2498084f5fe7df74b358d80d863ee8434f8,src/test/java/net/sf/jabref/importer/fileformat/BibtexParserTest.java,True
jabref,d736b422575bd6f6e895389980c3340f60fe7dce,src/test/java/net/sf/jabref/util/XMPUtilTest.java,True
azure-sdk-for-java,add5c5e0dffe1bdc097c505d8e4fc6c9adf6a1ec,microsoft-azure-api/src/test/java/com/microsoft/windowsazure/services/table/client/TableBatchOperationTests.java,True
jabref,1ff9f2736c7a990bc9b8cef54ae92bf5045506b5,src/test/java/net/sf/jabref/importer/fileformat/BibtexParserTest.java,True
azure-sdk-for-java,ce4a3bff4d290298adc87a2ef9ba89bba48f7104,microsoft-azure-api/src/test/java/com/microsoft/windowsazure/services/serviceBus/ServiceBusIntegrationTest.java,True
jabref,0a162b7fc3d048b51508e13e3f99fadc39a5f1a9,src/test/java/net/sf/jabref/importer/OpenDatabaseActionTest.java,False
jsoup,ada77956bb99a098503ee57446fcd8cb59cd3354,src/test/java/org/jsoup/parser/ParserTest.java,False
azure-sdk-for-java,b8e9151d30c3558e2f4c843dc3b9c750d8646856,microsoft-azure-api/src/test/java/com/microsoft/windowsazure/services/queue/QueueServiceIntegrationTest.java,True
jabref,e9577872c49b88be9f56f910885e45cc28842554,src/test/java/net/sf/jabref/logic/autocompleter/AutoCompleterTest.java,True
jabref,592effceefb41d5f39570d93bdde5b3eea0f9b8d,src/test/java/net/sf/jabref/logic/importer/fileformat/MsBibImporterTest.java,True
jabref,6f8a90942428023c66d3232ccd66746111742c8e,src/test/java/net/sf/jabref/bst/TextPrefixFunctionTest.java,False
azure-sdk-for-java,c496b4686eeecc0b7b0226e1b103f8febfb74557,runtimes/azure-client-runtime/src/test/java/com/microsoft/azure/RequestIdHeaderInterceptorTests.java,False
jabref,3423fb793e337caca5ba9c1e5eaa186b511bc7f8,src/test/java/net/sf/jabref/importer/fileformat/OvidImporterTest.java,True
azure-sdk-for-java,f9fb7579ae3084b81e4f5caf5d920fe9309642e7,azure-mgmt-network/src/test/java/com/microsoft/azure/management/network/NetworkInterfaceOperationsTests.java,True
jabref,c9a75810941c6e97dec90ee52a45b89b9b28693e,src/test/java/net/sf/jabref/imports/IsiImporterTest.java,True
azure-sdk-for-java,ff2faf48bc14b983cbfe639aae8e4a116aed3d5c,microsoft-azure-api/src/test/java/com/microsoft/windowsazure/services/serviceBus/ServiceBusIntegrationTest.java,True
jabref,a9eb978aef76717e1983eb0a2335e7d0d5af42c4,src/test/java/net/sf/jabref/cli/AuxCommandLineTest.java,False
jabref,b13182e227b611127715a5f3b0298836d66fe2b9,src/test/java/net/sf/jabref/logic/importer/FulltextFetchersTest.java,False
jabref,9678cbad3475eae56a4c3f5983c5e424e998878a,src/integrationTest/java/net/sf/jabref/gui/EntryTableTest.java,True
azure-sdk-for-java,205a6d481baf43cfda80c3fab770538fb42bf281,azure-keyvault-cryptography/src/test/java/com/microsoft/azure/keyvault/cryptography/test/AesKwDefaultProviderTest.java,True
dropwizard,be79100d873b5a1941ff6d61ae68a4c5be413ebc,dropwizard-configuration/src/test/java/io/dropwizard/configuration/LevenshteinComparatorTest.java,False
jabref,ce7e3fa20133bf7b865d646e8e5a46aa3729d90b,src/test/java/net/sf/jabref/journals/logic/JournalAbbreviationRepositoryTest.java,False
azure-sdk-for-java,32674822e46333f5c8cbbaf9d13a437eaa173f50,media/src/test/java/com/microsoft/windowsazure/services/media/models/JobEntityTest.java,False
azure-sdk-for-java,863877ccdcab2ebb128abe72994b0ceb07947378,media/src/test/java/com/microsoft/windowsazure/services/blob/BlobServiceIntegrationTest.java,True
jabref,c2e0b1c804293bb2a06b55ce8f2c7c1ba6c09973,src/test/java/net/sf/jabref/importer/fileformat/BibtexParserTest.java,True
guice,5746d5d7f2a97a9720ee33a7c7f9cc8e60e5cc71,test/com/google/inject/SuperclassTest.java,False
azure-sdk-for-java,1124a11cc95ab10ce9faa2f5370c6f60e70243d3,azure-mgmt-compute/src/test/java/com/microsoft/azure/management/compute/VirtualMachineImageOperationsTests.java,True
azure-sdk-for-java,bfa50fad3fa644b2aff09e0f853db4d3dd485319,microsoft-azure-api/src/test/java/com/microsoft/windowsazure/services/media/ChannelIntegrationTest.java,True
azure-sdk-for-java,4456feca6ee998d287bc1332e9ef48ecc2854134,management/src/test/java/com/microsoft/windowsazure/management/RoleSizeOperationsTest.java,False
azure-sdk-for-java,474b96be4786d8882799829b7d91be9e0b475d1a,microsoft-azure-api/src/test/java/com/microsoft/windowsazure/services/media/ChannelIntegrationTest.java,True
azure-sdk-for-java,36a8e9c2bf662f415f86f51e8eaf6a87026f1ce5,resource-management/azure-mgmt-utility/src/test/java/com/microsoft/azure/utility/compute/VMOperationalTests.java,True
jabref,c5a73d74bc144bbf7757637457e3f7875d027780,src/test/java/net/sf/jabref/labelPattern/LabelPatternUtilTest.java,False
guice,30384a5f1104afabb0d9117348cad3eaced9b024,servlet/test/com/google/inject/servlet/ServletDefinitionTest.java,True
jabref,998d6697154c339ac5d985d5c0dd5c104daa012a,src/test/java/net/sf/jabref/logic/autocompleter/AutoCompleterTest.java,True
jabref,9dcc1e914728d46b2eb7a4d4b3dbfeee6b8a03e9,src/test/java/net/sf/jabref/logic/importer/OpenDatabaseTest.java,False
jabref,bddb30bb14a266ba0b557bb7c763e5cb44a6fd51,src/test/java/net/sf/jabref/logic/integrity/IntegrityCheckTest.java,True
jabref,0680fd4f046e54830a1a3de7628c6ab8c3a25815,src/test/java/net/sf/jabref/logic/bibtex/comparator/FieldComparatorTest.java,False
azure-sdk-for-java,486acdc633c498d4335711e30817cc70faacc487,azure-client-runtime/src/test/java/com/microsoft/azure/PagedListTests.java,True
azure-sdk-for-java,02e6ac78c801975e00e154c014faadb4e51110d7,azure-mgmt-resources/src/test/java/com/microsoft/azure/management/resources/GroupPagedListTests.java,False
jabref,822168a95fe0dba752fa67387f8c670a92af9e30,src/test/java/net/sf/jabref/importer/fileformat/BibtexParserTest.java,True
jsoup,adce18ec3d06b849886d203fe932205f312cc37f,src/test/java/org/jsoup/nodes/NodeTest.java,False
guice,1bedfac8dde869f92aa3267aa357395b87544b27,servlet/test/com/google/inject/servlet/ServletDefinitionTest.java,True
azure-sdk-for-java,bc8b8fd00e5500af650e5025ffd4e75b487c58cc,microsoft-azure-api-media/src/test/java/com/microsoft/windowsazure/services/media/models/AssetEntityTest.java,False
azure-sdk-for-java,25317ffb303527463201d07a3dc7ef93c221ad51,microsoft-azure-api/src/test/java/com/microsoft/windowsazure/services/media/AssetIntegrationTest.java,True
jabref,90044ac423016f8b5931ea6a4067ff314ed3047a,src/test/java/net/sf/jabref/logic/openoffice/OOBibStyleTest.java,True
azure-sdk-for-java,57dba1e63a4ad8c82cb88fa4f2e4d9084948dea8,microsoft-azure-api/src/test/java/com/microsoft/windowsazure/services/media/JobIntegrationTest.java,True
azure-sdk-for-java,f4131678fd5ecc8796697ad86141e6700751ac29,azure-mgmt-datalake-store-uploader/src/test/java/com/microsoft/azure/management/datalake/store/uploader/SingleSegmentUploaderTests.java,True
jabref,52c945ee8881b04079020bd0645bbd1ef5f32114,src/test/java/net/sf/jabref/logic/formatter/PageNumbersFormatterTest.java,False
jabref,957fcb46d8aca384db619e48ac1cde2207c89075,src/test/java/net/sf/jabref/logic/xmp/XMPSchemaBibtexTest.java,False
jabref,bf81b595a77f0f7f254872be6f05a063c44528d8,src/test/java/org/jabref/logic/search/DatabaseSearcherTest.java,False
jabref,1b52e4c159cb75f13a151494e039f38bf55c71de,src/test/java/net/sf/jabref/logic/labelpattern/LabelPatternUtilTest.java,False
jabref,a824074e97d49e5e0114e76a0bea74b61b33f531,src/test/java/net/sf/jabref/logic/l10n/LocalizationConsistencyTest.java,True
guice,d9c913acca55023ef5d76a32c3d4a51ee6b420cb,core/test/com/google/inject/ImplicitBindingTest.java,False
jabref,0aadef3126a2860021101bdcc96d972cf0ca7092,test/net/sf/jabref/imports/EntryFromFileCreatorManagerTest.java,True
azure-sdk-for-java,9af9215efa1b2316630cbe54f381f5f1866938ea,azure-mgmt-website/src/test/java/com/microsoft/azure/management/website/CertificateOrdersTests.java,True
jabref,582fda8755b62961b7e8118b305913c3c55e2222,src/test/java/net/sf/jabref/logic/autocompleter/AutoCompleterTest.java,True
azure-sdk-for-java,a54cd4d0aadfb3d34f147530aa49033443545dc9,azure-samples/src/test/java/com/microsoft/azure/management/samples/ComputeSampleTests.java,True
azure-sdk-for-java,0d1329622a6a8737de9cda22b805109f27c6de07,microsoft-azure-api-storage/src/test/java/com/microsoft/windowsazure/services/table/TableServiceIntegrationTest.java,True
jabref,936f1a57790f0574a20394bb2c7075b2d5a0a80b,src/test/java/net/sf/jabref/importer/fileformat/RepecNepImporterTest.java,True
jabref,faa0e5b3a936b47e986e8c13d82d13fe64d8f28a,src/test/java/org/jabref/logic/exporter/BibtexDatabaseWriterTest.java,True
jabref,70a65a60ccbfe2311246ad9c0329b296a967820c,src/test/java/net/sf/jabref/bibtex/BibEntryWriterTest.java,False
azure-sdk-for-java,19dbc5669722281cbcee9cb77ee1b9c6da68a697,azure-samples/src/test/java/com/microsoft/azure/management/samples/ComputeSampleTests.java,False
azure-sdk-for-java,7fd636a132b7423b322fca28aaad9905847d5ffc,azure-mgmt-compute/src/test/java/com/microsoft/azure/management/compute/ComputeUsageOperationsTests.java,False
azure-sdk-for-java,98a7bbc89ff270f0637ddb5f20d4328fcc6f41bb,azure/src/test/java/com/microsoft/azure/AzureTests.java,True
jabref,a898c903bca5e5afc90105a423c46bb37bb652a4,src/test/java/net/sf/jabref/logic/layout/format/ReplaceTest.java,False
jabref,e24a5a4a5d92a5a2ad61b9b821ee7171bd62f862,src/test/java/net/sf/jabref/importer/fileformat/BibtexParserTest.java,True
jabref,a02130111d49eddf797d8cd95d8161f6910b127c,src/test/java/org/jabref/logic/importer/fetcher/DoiResolutionTest.java,False
azure-sdk-for-java,19ef20ccc634b93fbed4b60e38b3b6abd5e2d234,microsoft-azure-api/src/test/java/com/microsoft/windowsazure/services/media/ContentKeyIntegrationTest.java,True
azure-sdk-for-java,d72553e8faecfc907f2826f2c9cbd514edb6a5e0,microsoft-azure-api/src/test/java/com/microsoft/windowsazure/serviceruntime/Protocol1RuntimeGoalStateClientTests.java,False
jabref,c6aa7dac3c76cbbdd5142cb43e084ea32e89ec47,src/test/java/net/sf/jabref/logic/importer/fetcher/ScienceDirectTest.java,False
azure-sdk-for-java,d1a62fe0bfc2bfc238adc4989f0abc43d0cecc15,azure-mgmt-datalake-store-uploader/src/test/java/com/microsoft/azure/management/datalake/store/uploader/StringExtensionsTests.java,True
azure-sdk-for-java,33ad974a17c4202883b33c89a40f241f51ebaeda,azure/src/test/java/com/microsoft/azure/management/AzureTests.java,True
azure-sdk-for-java,2ba8f9ba0eeb620108c347342d9d114bed921d20,microsoft-azure-api/src/test/java/com/microsoft/windowsazure/services/media/models/AssetEntityTest.java,False
dropwizard,844b71047f6d70a2b507af416d7f1ad18d60b0dc,dropwizard-auth/src/test/java/io/dropwizard/auth/CachingAuthorizerTest.java,False
jabref,cb9ccf6ffef377ac4466735ab4d19a9f98eb5b5f,src/test/java/net/sf/jabref/logic/util/CaseChangersTest.java,False
azure-sdk-for-java,a97adf5ded972531eb404abdd43702c3392a6f58,microsoft-azure-api/src/test/java/com/microsoft/windowsazure/services/media/models/ContentKeyInfoTest.java,False
jabref,11d486cf477d39261a7375cb9854b8b1bb73e158,src/test/java/net/sf/jabref/search/rules/sets/SearchRuleSetsTest.java,False
azure-sdk-for-java,3137cedb2f78804987ef6ba2ce6abc36de2c2aa5,azure-mgmt-website/src/test/java/com/microsoft/azure/management/website/WebAppsTests.java,False
jabref,8556e65052fecc70f3c25cdf8eb81b106b9c8d55,src/databaseTest/java/net/sf/jabref/shared/DBMSSynchronizerTest.java,False
azure-sdk-for-java,4cf6dcb0f109c6382bb147f3fc7bea0c4728c6be,azure-mgmt-utility/src/test/java/com/microsoft/azure/utility/compute/VMScenarioTests.java,True
azure-sdk-for-java,e3a1f1205dd6fd9c2bde52f9d3157419b5cdbf02,azure-mgmt-storage/src/test/java/com/microsoft/azure/management/storage/StorageAccountOperationsTests.java,False
jabref,a824074e97d49e5e0114e76a0bea74b61b33f531,src/test/java/net/sf/jabref/logic/formatter/minifier/AuthorsMinifierTest.java,False
jsoup,7dfce519e65d669edc8aec5dfaf8069905707b92,src/test/java/org/jsoup/helper/StringUtilTest.java,False
azure-sdk-for-java,d89193500ba38665540097e7079d7e8b7f7a2700,microsoft-azure-api/src/test/java/com/microsoft/windowsazure/auth/wrap/WrapClientTest.java,False
azure-sdk-for-java,f6a3bf530558995129b1f3cf1c904afa1928f9d0,microsoft-azure-api/src/test/java/com/microsoft/windowsazure/services/media/EntityProxyTest.java,True
guice,f39b8fdfc5b8d2c1502ac4bfc9601b633284ee07,extensions/servlet/test/com/google/inject/servlet/ContinuingHttpServletRequestTest.java,False
jabref,b9cf1e1a73cffdef78e71ffce77708d383f6cd78,src/test/java/net/sf/jabref/shared/DBMSConnectionTest.java,False
dropwizard,ae17995702edaafc08c0adb792e66f2ec0679309,dropwizard-core/src/test/java/com/yammer/dropwizard/config/tests/ConfigurationFactoryTest.java,True
azure-sdk-for-java,b10e11160da7c28e29eee3318b6db7b4df2c48cf,media/src/test/java/com/microsoft/windowsazure/services/media/AccessPolicyIntegrationTest.java,True
azure-sdk-for-java,08d28fd1a9f7e586866f38c08c4663f13582ba79,media/src/test/java/com/microsoft/windowsazure/services/media/MediaProcessorIntegrationTest.java,True
azure-sdk-for-java,918b6a6c3f4e5b72688d46ab7567f378c46a106e,azure-mgmt-appservice/src/test/java/com/microsoft/azure/management/appservice/LinuxWebAppsTests.java,False
azure-sdk-for-java,e917ebd7d34c7695d2c9280e0adcdd878ba3c875,azure/src/test/java/com/microsoft/azure/AzureTests.java,True
azure-sdk-for-java,a65cc27f2f04bd75e4a624425ab8f464554ebe97,runtimes/client-runtime/src/test/java/com/microsoft/rest/ServiceClientTests.java,False
azure-sdk-for-java,b2c91d1a46b2edf662dc0d88c68c1f3ff6c9ed54,microsoft-azure-api/src/test/java/com/microsoft/windowsazure/services/media/implementation/RedirectionFilterTest.java,False
dropwizard,416a6efd0d926502f171af87417991c9c22db339,dropwizard-jersey/src/test/java/com/codahale/dropwizard/jersey/guava/OptionalResourceMethodDispatchAdapterTest.java,False
azure-sdk-for-java,b955883e7338c362855e7ca40ea9ccc59529cfd5,azure-keyvault-cryptography/src/test/java/com/microsoft/azure/keyvault/cryptography/test/AesCbcTest.java,False
jabref,6ae1e5c80471102ea97abe1b229a9abae7039f3f,src/test/java/net/sf/jabref/logic/groups/GroupsUtilTest.java,False
jabref,e8772e671f722a2b67270918d396b308a3aed1f6,src/test/java/net/sf/jabref/util/UtilTest.java,False
jabref,16aa760463435fd8e945bcd296c075f1811f252b,src/test/java/net/sf/jabref/logic/crawler/ScienceDirectTest.java,False
jabref,ae8c35eb97c226d784ff2bb6e9a9eef25555402c,src/test/java/net/sf/jabref/imports/EntryFromFileCreatorManagerTest.java,False
azure-sdk-for-java,19000bc52be08fd9148bcb2bce3ee9845aca2e28,azure-mgmt-compute/src/test/java/com/microsoft/azure/management/compute/VirtualMachineImageOperationsTests.java,True
azure-sdk-for-java,9a37bcd3e133491cb1a4e7ba7469b28aba845b37,media/src/test/java/com/microsoft/windowsazure/services/media/implementation/ODataSerializationFromJerseyTest.java,False
azure-sdk-for-java,48f8ef1f4497499182a04b741b8e8aa4a18a57b1,media/src/test/java/com/microsoft/windowsazure/services/media/ContentKeyIntegrationTest.java,True
